ID,PageRank
158871,0.0029351237624083413
4702,0.00269854896175684
21460,0.0026973059094990716
39206,0.002615667891594986
222927,0.0025514473744687374
7648,0.0024822472698815966
16104,0.0024424581879496283
15889,0.002421881347176372
15768,0.002346826631471555
6122,0.002297937710927713
19622,0.0022438523325107955
64466,0.0021461468390568924
150284,0.0021153464121075783
24641,0.002043945853281876
226829,0.0019172633815707938
135042,0.0019064016842040667
54178,0.0018976409454386797
58557,0.0018686495912292125
23277,0.0018606996198088084
48920,0.0018296976658779126
57020,0.0017495572708809244
173403,0.0017202162133628796
160113,0.0016843799285526687
7287,0.0016587278102410986
498962,0.0016582354634040815
14411,0.0016180030378549492
39146,0.0015945767501138641
24835,0.0015820181976831328
250662,0.0015445876903843615
28679,0.0015288787616315816
33941,0.0015185965656912366
1035,0.0015008320760216012
58121,0.0014012479042142159
6301,0.0013935525868724792
30253,0.0013881422818879756
943614,0.0013683522360081741
197485,0.0013434957613689185
44865,0.001342790213715738
13982,0.0013386800594597013
249838,0.0012988761430792286
160103,0.0012938256296402243
352904,0.001289166843095453
63605,0.001217773471384584
175623,0.0012079692818205826
695882,0.0011945833145046672
61591,0.001189898800727861
231113,0.001184489882694135
23241,0.0011684687633657217
5796,0.0011540110895385898
6905,0.0011310666355511076
15921,0.0011308217361583749
576268,0.001129120801861062
47734,0.0011234112932601203
57924,0.0010938161701900928
5914,0.0010616277171967869
31661,0.001055289458846315
3662,0.0010538093180828074
71401,0.0010278208344724805
49603,0.0010248915439753639
212618,0.0009673849455090679
44899,0.0009600992288085206
18802,0.0009339988881937127
45720,0.000929709253975164
227045,0.0009282644441036368
231012,0.0009071570071945266
37870,0.0009052679708772508
147246,0.0009044898789739386
29773,0.0008990158675380334
254378,0.0008918278809188025
23257,0.0008871890636276392
180857,0.0008760889362289116
5129,0.0008610777445375163
24856,0.0008512696412059205
39054,0.0008478473398380404
46203,0.0008462938396910773
21504,0.0008347831384167287
25499,0.0008251526667951386
249354,0.000824892797621789
6872,0.0008216674836537706
30896,0.0008203847480590513
15999,0.0008142725148475204
26327,0.0008027720477351914
14352,0.000801692329798941
48055,0.0007984379470818315
40884,0.0007956800305092922
183353,0.0007906566037039684
263967,0.0007841328072925481
289065,0.0007644975900698047
147738,0.00076391359774144
129129,0.0007598950280802691
62166,0.0007560672100987381
253970,0.0007533231791781902
152585,0.0007426010760670925
46379,0.0007385912682990783
1041641,0.0007321147745423732
326148,0.0007264653780175374
216617,0.0007195972160078969
29987,0.000710152683487918
436376,0.0007002395050509882
48779,0.0006796613283103197
320526,0.0006744768529930139
46958,0.0006712329252164631
567244,0.0006698781323746251
225097,0.0006674928023356404
67666,0.0006660458483756686
136694,0.000663432293285103
48511,0.0006603080143034669
252426,0.0006548568827684462
55138,0.0006518219757519246
205133,0.0006505820005552554
53639,0.0006496802663315716
484575,0.0006494210215530169
141014,0.0006493794868445348
30961,0.0006422051891627189
59096,0.000640791139871609
216223,0.0006391575450209235
14419,0.0006370024561209914
40095,0.0006337797301348524
160464,0.0006252846744799816
145949,0.0006160996046334463
250692,0.0006152328612381602
71127,0.000609870456430251
56484,0.000605955528988657
30009,0.0006056837103121852
216405,0.0006010576655500649
142963,0.0005995855120072141
1121252,0.0005977755016048595
188415,0.000596509958642435
14456,0.000593319314810605
70916,0.0005896436736382633
4465,0.0005877207318565912
977863,0.0005799027768239412
221666,0.0005780934842924717
47312,0.0005763968669570375
50805,0.0005691028734491697
336759,0.0005626223060668605
13907,0.0005608039067381993
31413,0.0005601144115684223
12099,0.0005559637651461255
551629,0.0005529278901682328
51869,0.0005521398958652066
16113,0.0005493021710321502
572962,0.0005489950201569642
158026,0.0005469638897464779
9952,0.0005437664041664698
41472,0.0005422860252756612
131359,0.000541746750434292
44915,0.000534362000238779
159516,0.0005306918859883893
