ID,PageRank
222927,0.009002343048408377
39206,0.007270725832985355
4702,0.0070381492469898934
7648,0.007000270297705692
15768,0.005863030222414004
158871,0.0057857990791383125
6122,0.005733613952606447
16104,0.005731426999053878
498962,0.005227622038152846
135042,0.005220376858091689
226829,0.0049487118095300885
19622,0.004681259668042488
15889,0.004114306352729048
150284,0.0036895010459041706
197485,0.003261330970428116
160113,0.00289766487812567
160103,0.0028633997948330986
21460,0.002846313504550237
695882,0.002831643397036751
173403,0.002811399706618881
336759,0.0028107865473199593
39146,0.0027467575303909875
48920,0.0026226656567526017
58557,0.0025513047738469526
250662,0.0024292602141013806
28679,0.0024231752569319064
6905,0.0024231410131675037
33941,0.002385210772766532
23277,0.0023530211276461396
352904,0.0023398754523968873
61591,0.0022837924181112784
249838,0.00224358907718569
54178,0.002242857159642643
31661,0.002220264351583715
62166,0.0020876480622680246
3662,0.002058590685477442
57020,0.0020307781769321066
129129,0.0020257657412312666
147246,0.0020200896428957515
14411,0.0020123812687884756
45720,0.001986323257426839
44865,0.0019713188283147815
5796,0.001916561353297195
320526,0.0018376402981338873
175623,0.0017917452556968918
58121,0.001766561936479927
212618,0.0017273391619681206
231113,0.0017004006035167378
49603,0.001698748382636015
30253,0.0016893122589570785
567244,0.0016678861254902217
23241,0.0016323110482234753
24641,0.0015959783784434561
64466,0.0015957802294064903
576268,0.0015819872136311236
30896,0.0015729023726402454
18802,0.001559988208221457
249354,0.001549528135873024
1035,0.0015158770071811805
24835,0.0014780151912468687
943614,0.0014661887845828017
326148,0.0014639638396860084
37870,0.0014533045413926019
24856,0.0014213354842766547
243940,0.0013766939414595254
216405,0.0013632293409071307
30009,0.0013513620890089721
227045,0.0013411447816760757
53639,0.0013280559403020967
50805,0.0013271245540266668
145949,0.0012999123125714683
160075,0.0012780722688490044
57335,0.0012669216630165102
183353,0.0012596865458034312
15990,0.0012523908196289961
160464,0.0012361318790323381
263967,0.0012148850790557476
655874,0.0011856730420922075
55138,0.0011787393581315238
5129,0.0011707822777219088
234829,0.0011691739923293165
15921,0.0011675744453314531
48055,0.0011631109710052382
484575,0.0011406931903457924
551629,0.0011211013124965427
136694,0.0011069842903761028
36433,0.001103828231527356
14352,0.001101277562819007
252426,0.0010946444086886156
131374,0.0010779189191265982
13907,0.0010740607266534954
250692,0.0010601747206569908
16113,0.0010588765391328523
40968,0.0010542142584228885
23282,0.001048805790764955
15999,0.0010370839044335776
1041641,0.001035361223495063
665705,0.0010327926922407073
810859,0.0010287687521367567
498225,0.0010157260084921065
135808,0.0010088825238350019
219888,0.0009834598253522942
140170,0.0009667677302735261
137378,0.0009665302261742067
31413,0.0009568021363776202
377726,0.000944093255936103
254378,0.0009329784156523799
23071,0.0009268129786022194
63605,0.0009136675564300951
70916,0.0009063413943119262
64991,0.0008998799930072232
59096,0.0008965975830761576
431914,0.0008948904273379867
4465,0.0008910736797421137
46189,0.0008684514381583749
740304,0.000867404446175959
205133,0.0008637453751665205
31593,0.0008558691178658239
1141720,0.0008520406266753233
225097,0.0008465509428643928
491826,0.0008418865850532326
41472,0.0008315993141951438
37058,0.0008217417918256522
137380,0.0008176944977084088
46958,0.0008109663926946914
1121252,0.0008015938011925139
6162,0.0007954591435224207
147738,0.0007929328813885546
413245,0.0007900432642791014
46203,0.0007877808103393852
289065,0.0007846544456130715
39054,0.0007811157774536119
406556,0.0007798551387557986
404180,0.000768640388477525
40884,0.0007658677278042114
336770,0.0007649670860181529
71127,0.0007625585325824509
1396986,0.0007620525044335075
50641,0.0007577060229242353
141014,0.0007501666725809225
919736,0.0007455156383206723
5604,0.0007384436102513386
38391,0.0007368565970135566
31697,0.0007349755132509425
180857,0.0007264818867072184
1049930,0.0007244264596277854
44899,0.0007115457454051181
39007,0.00070586626453221
61322,0.0007039159244746537
220135,0.0006998513498492337
21504,0.0006982885734582637
393814,0.0006767380656196983
63304,0.0006726216947351106
69011,0.0006725122961509355
158499,0.0006681317741583721
154189,0.000665268163202588
180688,0.0006588713257309675
1383150,0.0006572558170342754
187198,0.0006557959107704104
300502,0.0006548054553890802
13982,0.0006476136667358548
131560,0.0006386310918206635
67666,0.0006349093354258841
436376,0.0006334076314081796
5914,0.0006330996896049905
57586,0.0006323570984127306
22108,0.0006320698957856355
51813,0.0006260444195412481
14338,0.0006248704906314032
1003,0.0006247572417265493
262393,0.0006239188751283968
1026031,0.0006236992248453484
242121,0.0006195787546954002
6301,0.0006161017100015
498181,0.0006154361067786822
63623,0.0006120511598972508
156359,0.0006105950746394792
23257,0.0006093122270267753
977863,0.0006043942641345326
58235,0.0006038261893810421
51869,0.0006015678072871386
152534,0.0006012486418867877
30032,0.0006010954189671168
956841,0.0005990153240154366
27031,0.0005984270930504841
323524,0.0005955894305048739
136534,0.0005932345897416911
156099,0.000592874587257266
32930,0.0005905410120637551
37318,0.0005892453587128706
